,QuestionId,UserId,GroupId,QuizId,Gender,IsCorrect,PremiumPupil,Age,DateAnswered,Confidence,Clusters_Kprot,Clusters_g_scipy,Clusters_g_ls,Clusters_g_la,Clusters_g_lc,Category1
43930,359,2368,153,115,2,1,False,0.0,20200313,0.0,0,2,0,1,1,Algebra
915595,813,380,65,46,1,1,False,0.0,20191118,0.0,2,2,0,1,1,Number
468378,369,4039,216,17,2,0,False,12.0,20200407,0.0,0,1,0,0,1,Number
975435,776,4163,37,55,1,1,False,12.0,20200306,0.0,0,2,0,0,2,Algebra
553447,52,572,313,25,2,0,True,11.0,20191203,0.0,2,1,0,2,0,Number
364505,75,4584,32,73,1,0,False,0.0,20191024,0.0,2,1,0,1,1,Number
42029,255,1570,193,37,2,1,False,11.0,20191111,0.0,2,2,0,2,2,Algebra
301848,764,985,47,64,2,1,False,11.0,20191026,75.0,2,2,0,2,2,Number
601001,52,1699,53,30,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Number
202514,200,5622,248,107,2,1,False,12.0,20200310,0.0,0,2,0,0,2,Geometry and Measure
1350748,371,1045,56,84,0,0,False,0.0,20200124,0.0,1,1,0,1,1,Algebra
1156923,820,5301,235,105,0,0,False,0.0,20200224,0.0,1,1,0,1,1,Geometry and Measure
261353,614,3112,6,63,1,0,True,11.0,20191121,0.0,2,1,0,2,0,Number
375776,279,4671,300,86,2,0,False,11.0,20191209,75.0,2,1,0,2,2,Algebra
794438,37,2446,384,25,0,0,False,0.0,20191202,0.0,2,1,0,1,1,Number
1344715,45,688,170,46,2,1,False,0.0,20200102,0.0,1,2,0,1,1,Number
137705,451,3232,289,17,2,1,False,11.0,20191103,100.0,2,2,0,2,2,Number
657125,932,5371,75,57,2,1,False,11.0,20191006,0.0,2,2,0,2,1,Number
935440,14,2397,31,92,2,1,False,0.0,20200214,0.0,1,2,0,1,1,Geometry and Measure
113801,804,4827,53,30,1,1,False,12.0,20191002,0.0,2,2,0,1,1,Number
1288127,392,1125,171,86,0,1,False,0.0,20200130,0.0,1,2,0,1,1,Algebra
330798,5,4304,308,103,1,0,False,11.0,20200312,0.0,0,1,0,2,2,Geometry and Measure
1149432,351,951,208,113,1,0,False,0.0,20200210,50.0,1,1,0,1,1,Geometry and Measure
1184354,295,4092,310,88,2,0,False,0.0,20200123,0.0,1,1,0,1,1,Geometry and Measure
802771,3,3848,306,46,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Number
400577,119,3318,312,84,0,1,False,0.0,20200224,0.0,1,2,0,1,1,Algebra
548310,27,5380,371,25,2,0,False,12.0,20191201,0.0,2,1,0,0,1,Number
228361,424,556,269,92,1,0,False,11.0,20200225,0.0,1,1,0,2,2,Geometry and Measure
1167377,346,5139,24,49,0,1,False,0.0,20191013,100.0,2,2,0,1,1,Number
377361,11,1500,312,109,0,1,False,0.0,20200227,0.0,1,2,0,1,1,Number
188356,118,599,227,84,0,1,False,0.0,20200301,0.0,0,2,0,1,1,Algebra
224263,78,5288,3,105,2,1,False,12.0,20200131,0.0,1,2,0,0,2,Geometry and Measure
184352,522,5983,83,68,0,1,False,0.0,20191020,0.0,2,2,0,1,1,Number
890052,465,1782,226,86,2,0,False,0.0,20191206,0.0,2,1,0,1,1,Algebra
754334,690,726,102,105,2,1,True,12.0,20200129,0.0,1,2,0,0,0,Geometry and Measure
848455,150,1670,37,9,2,1,False,11.0,20191208,0.0,2,2,0,2,1,Algebra
537751,921,1503,300,53,1,1,False,11.0,20191020,0.0,2,2,0,2,2,Number
787654,503,5402,242,75,0,0,False,0.0,20190922,50.0,2,1,0,1,1,Geometry and Measure
1182240,449,3078,370,53,0,0,False,0.0,20190928,50.0,2,1,0,1,1,Number
1367099,625,35,211,111,2,0,True,12.0,20191207,0.0,2,1,0,0,0,Geometry and Measure
1266386,344,2903,142,53,2,1,False,11.0,20191015,0.0,2,2,0,2,2,Number
353015,56,3797,231,88,1,1,False,12.0,20200105,0.0,1,2,0,0,0,Geometry and Measure
1346948,246,4679,4,107,1,0,False,0.0,20200322,0.0,0,1,0,1,1,Geometry and Measure
134510,376,4457,37,25,2,0,True,11.0,20200108,0.0,1,1,0,2,0,Number
807360,125,1095,298,107,2,1,False,12.0,20200424,0.0,0,2,0,0,2,Geometry and Measure
486424,502,5935,133,37,1,0,False,0.0,20191207,0.0,2,1,0,1,1,Algebra
1321130,486,1067,53,30,2,1,False,0.0,20191030,0.0,2,2,0,1,1,Number
748280,600,2910,226,113,0,1,False,0.0,20200210,0.0,1,2,0,1,1,Geometry and Measure
1085220,820,1152,32,105,2,0,False,0.0,20200128,0.0,1,1,0,1,1,Geometry and Measure
97300,879,1380,37,87,2,0,False,12.0,20200304,0.0,0,1,0,0,2,Geometry and Measure
1369333,84,1777,53,30,1,1,False,12.0,20200123,0.0,1,2,0,1,1,Geometry and Measure
397462,204,1239,380,6,2,0,False,12.0,20200301,0.0,0,1,0,0,1,Algebra
680460,132,613,10,47,0,0,False,0.0,20200311,0.0,0,1,0,1,1,Geometry and Measure
1242447,887,222,312,32,0,0,False,0.0,20191217,0.0,2,1,0,1,1,Number
984474,72,3038,290,75,2,0,False,0.0,20191010,50.0,2,1,0,1,1,Number
37416,21,1401,291,117,2,0,True,12.0,20200421,0.0,0,1,0,0,0,Number
1159489,487,2595,97,36,1,1,False,11.0,20200203,0.0,1,2,0,2,2,Geometry and Measure
1317887,343,4822,226,78,2,0,False,0.0,20191225,0.0,2,1,0,1,1,Geometry and Measure
1322770,193,1198,153,25,2,1,False,0.0,20191126,0.0,2,2,0,1,1,Algebra
724808,124,4743,257,60,0,1,False,0.0,20200105,0.0,1,2,0,1,1,Algebra
280511,710,3097,67,78,1,0,True,12.0,20191229,0.0,2,1,0,2,0,Geometry and Measure
1133014,872,3443,168,19,1,1,False,11.0,20200214,0.0,1,2,0,2,2,Algebra
307626,914,5521,6,88,1,0,True,11.0,20200117,0.0,1,1,0,2,0,Geometry and Measure
352879,383,915,185,25,2,1,False,11.0,20191209,0.0,2,2,0,2,1,Number
805128,605,1339,14,65,2,0,False,11.0,20191128,100.0,2,1,0,2,1,Number
1092805,696,790,125,73,0,0,False,0.0,20191103,50.0,2,1,0,1,1,Number
232192,251,312,96,113,1,0,False,0.0,20200209,100.0,1,1,0,1,1,Geometry and Measure
777826,203,2033,185,103,2,0,False,12.0,20200411,0.0,0,1,0,0,1,Geometry and Measure
749307,879,2026,251,87,0,0,False,0.0,20200217,0.0,1,1,0,1,1,Geometry and Measure
66905,135,700,76,107,2,1,False,0.0,20200309,0.0,0,2,0,1,1,Geometry and Measure
158091,327,1380,265,17,2,0,False,11.0,20191031,0.0,2,1,0,2,1,Number
66989,283,3945,269,63,1,0,False,12.0,20191122,0.0,2,1,0,0,1,Number
939107,404,215,122,60,0,1,False,0.0,20200107,50.0,1,2,0,1,1,Algebra
254532,146,2385,382,85,2,0,False,11.0,20200224,0.0,1,1,0,2,1,Geometry and Measure
304344,275,1123,380,19,1,0,False,11.0,20200319,0.0,0,1,0,2,2,Geometry and Measure
627792,190,5770,198,73,0,1,False,0.0,20191025,0.0,2,2,0,1,1,Number
1315696,278,1614,11,65,0,1,False,0.0,20191203,0.0,2,2,0,1,1,Number
1149944,852,5173,320,5,0,0,False,0.0,20200129,0.0,1,1,0,1,1,Number
630762,735,2634,379,39,1,1,False,11.0,20190924,75.0,2,2,0,2,2,Number
1374735,675,1163,251,73,0,1,False,0.0,20191011,75.0,2,2,0,1,1,Number
492726,640,1600,143,68,1,0,True,11.0,20191014,0.0,2,1,0,2,0,Number
1357316,88,221,376,101,1,0,False,0.0,20191112,0.0,2,1,0,1,1,Number
513246,704,5139,24,105,0,1,False,0.0,20200207,0.0,1,2,0,1,1,Geometry and Measure
761516,276,3931,83,62,0,0,False,0.0,20191128,0.0,2,1,0,1,1,Number
4436,39,599,227,88,0,0,False,0.0,20200301,0.0,0,1,0,1,1,Geometry and Measure
1052996,617,5566,102,49,2,1,False,11.0,20191119,0.0,2,2,0,2,2,Number
513309,49,3465,203,88,0,0,False,0.0,20200116,0.0,1,1,0,1,1,Geometry and Measure
1279082,373,3002,67,49,1,1,True,12.0,20191013,0.0,2,2,0,0,0,Number
793358,288,1964,339,103,0,0,False,0.0,20200420,0.0,0,1,0,1,1,Geometry and Measure
326894,300,2305,244,25,0,1,False,0.0,20200110,0.0,1,2,0,1,1,Geometry and Measure
1177754,501,159,136,59,1,0,False,12.0,20200116,0.0,1,1,0,0,1,Geometry and Measure
583340,217,3044,3,86,1,0,True,11.0,20200131,0.0,1,1,0,2,0,Algebra
866588,767,403,221,39,1,0,True,11.0,20191103,0.0,2,1,0,2,2,Number
1355353,684,3531,28,18,2,1,False,11.0,20191014,0.0,2,2,0,2,1,Geometry and Measure
838058,89,4071,332,111,1,1,True,11.0,20200106,0.0,1,2,0,2,0,Geometry and Measure
1063044,469,1898,229,17,1,1,False,11.0,20191022,0.0,2,2,0,2,2,Number
1120930,243,593,117,113,2,0,False,0.0,20200208,0.0,1,1,0,1,1,Geometry and Measure
591048,380,2087,229,95,2,0,False,12.0,20200115,0.0,1,1,0,0,1,Geometry and Measure
245148,770,3866,171,113,0,1,False,0.0,20200219,0.0,1,2,0,1,1,Geometry and Measure
1035815,150,1964,339,9,0,0,False,0.0,20191211,75.0,2,1,0,1,1,Algebra
1261104,72,2981,24,75,0,1,False,0.0,20190928,0.0,2,2,0,1,1,Number
293477,615,2250,206,39,2,1,False,0.0,20191008,25.0,2,2,0,1,1,Number
260682,30,5162,328,37,2,0,False,12.0,20191118,0.0,2,1,0,0,1,Algebra
129742,533,2313,384,37,0,1,False,0.0,20191125,0.0,2,2,0,1,1,Algebra
384631,533,3212,131,37,1,1,False,11.0,20191112,50.0,2,2,0,2,2,Algebra
821460,751,1638,387,57,0,1,False,0.0,20191001,100.0,2,2,0,1,1,Number
361511,210,666,149,84,1,0,True,12.0,20191119,50.0,2,1,0,0,0,Algebra
245989,282,433,380,65,1,0,False,12.0,20191202,0.0,2,1,0,0,1,Number
717205,604,2088,179,115,1,1,False,11.0,20200424,0.0,0,2,0,2,2,Algebra
660503,587,490,314,63,0,1,False,0.0,20191107,0.0,2,2,0,1,1,Number
1294889,890,881,187,73,2,0,False,11.0,20191031,0.0,2,1,0,2,2,Number
323542,207,5286,345,78,0,0,False,0.0,20200122,0.0,1,1,0,1,1,Geometry and Measure
293444,327,3196,221,17,2,0,False,11.0,20191103,50.0,2,1,0,2,1,Number
322031,46,1720,260,62,1,0,False,12.0,20191114,100.0,2,1,0,0,1,Number
210389,71,1504,265,62,2,0,False,11.0,20191107,0.0,2,1,0,2,1,Number
695917,902,4206,53,30,0,1,False,0.0,20200131,0.0,1,2,0,1,1,Algebra
172177,249,895,361,9,1,0,False,0.0,20191204,0.0,2,1,0,1,1,Algebra
110881,386,1342,181,47,0,0,False,0.0,20200416,0.0,0,1,0,1,1,Geometry and Measure
973043,210,951,208,84,1,0,False,0.0,20191216,0.0,2,1,0,1,1,Algebra
514803,267,230,345,6,0,1,False,0.0,20200309,0.0,0,2,0,1,1,Algebra
476615,343,5958,231,78,1,1,True,11.0,20191230,100.0,2,2,0,2,0,Geometry and Measure
84792,261,5550,370,75,1,0,True,11.0,20190928,0.0,2,1,0,2,0,Geometry and Measure
1368371,234,4019,306,65,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Number
699286,312,5352,166,53,2,1,False,11.0,20191002,100.0,2,2,0,2,2,Number
230235,54,3112,6,86,1,0,True,11.0,20191218,0.0,2,1,0,2,0,Algebra
901407,448,4361,27,32,2,0,False,11.0,20191031,0.0,2,1,0,2,1,Number
1089690,813,3967,146,46,1,1,False,11.0,20191205,0.0,2,2,0,2,2,Number
124660,204,2689,22,6,0,0,False,0.0,20200227,0.0,1,1,0,1,1,Algebra
946462,451,2066,127,17,1,1,True,12.0,20200101,0.0,1,2,0,0,0,Number
1366146,662,4674,374,85,0,0,False,0.0,20200308,0.0,0,1,0,1,1,Geometry and Measure
363535,364,5481,332,87,1,0,False,12.0,20200201,0.0,1,1,0,0,1,Geometry and Measure
1202021,480,3549,20,68,2,1,True,11.0,20191029,75.0,2,2,0,2,0,Number
715878,751,2982,314,57,0,1,False,0.0,20191003,100.0,2,2,0,1,1,Number
692843,211,2681,206,17,2,1,False,0.0,20191107,0.0,2,2,0,1,1,Number
1163875,360,911,2,65,0,0,False,0.0,20191124,0.0,2,1,0,1,1,Number
210008,896,4700,371,17,0,0,False,0.0,20191022,0.0,2,1,0,1,1,Number
468942,2,752,160,5,0,1,False,0.0,20191127,0.0,2,2,0,1,1,Number
1328140,207,3994,372,78,1,0,True,11.0,20200115,0.0,1,1,0,2,0,Geometry and Measure
897274,236,1162,28,88,2,0,False,12.0,20200124,0.0,1,1,0,0,1,Geometry and Measure
636553,943,3728,193,32,1,1,False,11.0,20191016,25.0,2,2,0,2,2,Number
163649,758,4730,269,53,1,1,False,11.0,20191004,0.0,2,2,0,2,2,Number
87319,93,2919,350,39,1,0,True,12.0,20191126,0.0,2,1,0,0,0,Number
304463,116,1115,300,59,1,1,False,11.0,20200123,0.0,1,2,0,2,2,Geometry and Measure
752600,342,3236,313,53,2,0,True,12.0,20191011,0.0,2,1,0,0,0,Number
511620,283,4591,300,63,2,1,False,11.0,20191106,0.0,2,2,0,2,2,Number
768972,346,76,332,49,0,1,False,0.0,20191027,75.0,2,2,0,1,1,Number
956892,344,5573,337,53,2,1,False,11.0,20191127,0.0,2,2,0,2,2,Number
1263236,314,3156,269,62,1,1,False,11.0,20191127,0.0,2,2,0,2,2,Number
905360,145,2862,6,109,2,0,True,11.0,20200107,0.0,1,1,0,2,0,Number
979932,855,5263,166,111,1,1,False,11.0,20200114,0.0,1,2,0,2,2,Geometry and Measure
387859,143,1191,127,64,1,0,False,12.0,20200102,0.0,1,1,0,0,1,Number
1327027,317,284,13,95,1,1,True,12.0,20200330,0.0,0,2,0,0,0,Geometry and Measure
949179,473,290,305,57,1,1,False,11.0,20191015,0.0,2,2,0,2,2,Number
858333,90,5846,206,84,1,0,False,0.0,20191207,0.0,2,1,0,1,1,Algebra
556710,416,2070,53,30,1,1,False,12.0,20200110,0.0,1,2,0,1,1,Algebra
791672,758,222,312,53,0,1,False,0.0,20191128,0.0,2,2,0,1,1,Number
382210,260,3880,321,17,1,0,True,11.0,20191113,0.0,2,1,0,2,0,Number
216788,282,823,175,65,2,0,False,12.0,20191204,0.0,2,1,0,0,1,Number
1054422,881,3709,310,32,2,0,False,0.0,20191025,0.0,2,1,0,1,1,Number
1085495,636,5680,32,113,2,1,False,0.0,20200204,100.0,1,2,0,1,1,Geometry and Measure
1229853,506,2795,376,57,2,0,False,0.0,20190929,25.0,2,1,0,1,1,Number
558466,500,1078,241,62,0,1,False,0.0,20191216,0.0,2,2,0,1,1,Number
215172,584,2381,188,60,0,0,False,0.0,20200213,0.0,1,1,0,1,1,Algebra
1300484,105,5060,178,105,1,1,False,0.0,20200323,0.0,0,2,0,1,1,Geometry and Measure
170110,93,4703,4,39,2,0,False,0.0,20191005,50.0,2,1,0,1,1,Number
35610,233,1714,379,63,2,0,False,11.0,20191105,0.0,2,1,0,2,1,Number
1240293,368,1053,188,25,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Number
1092682,285,3025,10,68,0,1,False,0.0,20191030,100.0,2,2,0,1,1,Number
121191,761,6041,368,111,0,1,False,0.0,20200203,0.0,1,2,0,1,1,Geometry and Measure
1339613,30,1115,53,30,1,1,False,11.0,20191213,0.0,2,2,0,1,1,Algebra
10023,933,1192,222,85,0,0,False,0.0,20200202,0.0,1,1,0,1,1,Geometry and Measure
1285988,373,2395,95,49,2,1,True,11.0,20191013,0.0,2,2,0,2,0,Number
1223860,831,241,248,65,2,0,True,11.0,20191124,0.0,2,1,0,2,0,Number
625669,658,1554,83,9,0,1,False,0.0,20191224,0.0,2,2,0,1,1,Algebra
203489,493,2591,352,109,2,0,True,11.0,20191216,0.0,2,1,0,2,0,Number
54209,717,3561,345,66,0,1,False,0.0,20191205,0.0,2,2,0,1,1,Algebra
632022,675,1300,142,73,2,1,True,11.0,20191015,75.0,2,2,0,2,0,Number
841452,623,4793,228,65,2,0,False,11.0,20191217,0.0,2,1,0,2,1,Number
282407,365,3382,382,78,1,0,False,11.0,20200129,0.0,1,1,0,2,2,Geometry and Measure
438173,563,4088,376,66,1,0,False,0.0,20200116,0.0,1,1,0,1,2,Number
1296976,436,5558,78,109,1,0,False,0.0,20200124,0.0,1,1,0,1,1,Number
275471,75,4700,371,73,0,1,False,0.0,20191007,75.0,2,2,0,1,1,Number
554807,885,4051,56,84,0,1,False,0.0,20200107,0.0,1,2,0,1,1,Algebra
443950,143,3580,244,64,0,1,False,0.0,20191217,100.0,2,2,0,1,1,Number
1281542,59,2524,350,73,1,1,False,11.0,20191014,0.0,2,2,0,2,2,Number
146121,674,2020,339,75,0,0,False,0.0,20190929,50.0,2,1,0,1,1,Number
268055,769,4333,180,65,0,0,False,0.0,20191201,0.0,2,1,0,1,1,Number
248350,40,3239,197,63,2,0,False,11.0,20191105,0.0,2,1,0,2,0,Number
228230,152,1093,269,50,1,0,False,11.0,20200114,0.0,1,1,0,2,2,Algebra
610302,829,314,317,66,0,0,False,0.0,20200117,0.0,1,1,0,1,1,Number
924973,732,5481,332,5,1,0,False,12.0,20191201,0.0,2,1,0,0,1,Number
1033063,44,2646,187,78,1,0,False,11.0,20200306,0.0,0,1,0,2,2,Geometry and Measure
259886,517,716,53,30,2,0,False,0.0,20191216,0.0,2,1,0,1,1,Number
819278,389,2428,175,84,1,0,False,12.0,20191211,0.0,2,1,0,0,1,Algebra
202962,636,1128,96,113,1,1,False,0.0,20200205,0.0,1,2,0,1,1,Geometry and Measure
1238760,815,4364,56,111,0,1,False,0.0,20200122,0.0,1,2,0,1,1,Geometry and Measure
1008495,914,3472,11,88,0,1,False,0.0,20200119,0.0,1,2,0,1,1,Geometry and Measure
161438,80,573,78,65,1,1,False,0.0,20191211,0.0,2,2,0,1,1,Number
1327842,615,3791,170,39,2,1,False,0.0,20191204,0.0,2,2,0,1,1,Number
295755,781,4178,56,84,0,1,False,0.0,20200109,0.0,1,2,0,1,1,Algebra
176157,248,166,11,25,0,0,False,0.0,20191216,100.0,2,1,0,1,1,Number
886846,570,3118,97,50,2,1,False,11.0,20191124,0.0,2,2,0,2,2,Algebra
191822,386,796,37,47,1,1,False,12.0,20200403,0.0,0,2,0,0,2,Geometry and Measure
196363,319,3550,171,37,0,0,False,0.0,20191225,0.0,2,1,0,1,1,Algebra
829509,941,2350,254,46,2,1,True,11.0,20191129,0.0,2,2,0,2,0,Number
385211,823,5821,118,97,0,1,False,0.0,20200226,75.0,1,2,0,1,1,Geometry and Measure
787164,219,2778,53,30,1,0,False,0.0,20191209,0.0,2,1,0,1,1,Number
160701,360,6045,31,65,1,1,False,0.0,20200118,0.0,1,2,0,1,1,Number
432012,291,228,41,50,0,1,False,0.0,20200131,0.0,1,2,0,1,1,Algebra
424063,413,1224,283,59,0,0,False,0.0,20200106,0.0,1,1,0,1,1,Geometry and Measure
829839,460,4346,130,64,0,0,False,0.0,20191125,0.0,2,1,0,1,1,Number
108002,894,1438,165,103,1,1,False,11.0,20200331,0.0,0,2,0,2,2,Geometry and Measure
1175539,79,5134,353,66,0,0,False,0.0,20200112,50.0,1,1,0,1,1,Number
180043,379,3481,48,9,0,0,False,0.0,20200117,0.0,1,1,0,1,1,Algebra
682153,937,1143,291,98,2,1,False,12.0,20200415,0.0,0,2,0,0,1,Number
731665,859,2828,311,84,2,0,False,12.0,20200106,50.0,1,1,0,0,1,Algebra
510930,335,4203,265,9,1,1,False,11.0,20191211,0.0,2,2,0,2,2,Algebra
1351181,501,4074,17,59,0,1,False,0.0,20200217,0.0,1,2,0,1,1,Geometry and Measure
1204727,912,3753,360,32,2,0,False,0.0,20191110,100.0,2,1,0,1,1,Number
175410,919,1319,51,72,1,1,False,0.0,20200224,100.0,1,2,0,1,1,Geometry and Measure
369447,676,1475,165,64,2,0,True,11.0,20191105,0.0,2,1,0,2,0,Number
528237,859,3016,300,84,1,0,False,11.0,20191202,0.0,2,1,0,2,2,Algebra
949203,448,4138,145,32,2,1,False,12.0,20191028,0.0,2,2,0,0,1,Number
820777,903,4698,300,87,2,0,False,11.0,20200127,0.0,1,1,0,2,1,Geometry and Measure
1365202,764,3669,37,64,2,0,False,11.0,20191025,0.0,2,1,0,2,1,Number
257488,684,5973,331,18,2,0,False,0.0,20191003,0.0,2,1,0,1,1,Geometry and Measure
117472,587,4891,65,63,2,0,False,0.0,20191111,0.0,2,1,0,1,1,Number
536687,526,2351,11,6,0,0,False,0.0,20200302,0.0,0,1,0,1,1,Geometry and Measure
324770,674,4601,311,75,2,1,False,11.0,20200105,25.0,1,2,0,2,2,Number
980864,150,3195,317,9,0,0,False,0.0,20200129,0.0,1,1,0,1,1,Algebra
426931,592,1964,339,63,0,0,False,0.0,20191119,75.0,2,1,0,1,1,Number
385911,82,571,98,9,2,1,False,11.0,20191211,0.0,2,2,0,2,2,Algebra
516981,587,1254,308,63,2,1,False,11.0,20191110,0.0,2,2,0,2,2,Number
1051096,910,5066,24,77,0,1,False,0.0,20200421,0.0,0,2,0,1,1,Geometry and Measure
1305262,328,1507,283,25,0,1,False,0.0,20191207,0.0,2,2,0,1,1,Algebra
223865,849,2917,102,109,1,1,False,11.0,20191212,0.0,2,2,0,2,2,Number
487381,486,1561,216,49,1,0,False,11.0,20200406,0.0,0,1,0,2,2,Number
391733,505,4400,170,101,2,0,False,0.0,20191215,100.0,2,1,0,1,1,Number
893365,609,4481,53,55,2,1,False,12.0,20200401,0.0,0,2,0,1,1,Geometry and Measure
744752,663,2667,228,114,2,0,False,12.0,20200403,0.0,0,1,0,0,1,Number
1100676,3,3334,27,46,1,0,False,11.0,20191128,0.0,2,1,0,2,2,Number
896253,866,3963,198,77,1,1,False,12.0,20200228,0.0,1,2,0,0,1,Geometry and Measure
6907,2,1844,388,5,1,0,False,11.0,20191111,50.0,2,1,0,2,2,Number
650991,282,2464,93,65,0,0,False,0.0,20191121,75.0,2,1,0,1,1,Number
198566,815,1162,28,111,2,1,False,12.0,20200115,0.0,1,2,0,0,0,Geometry and Measure
2129,505,5536,91,101,0,0,False,0.0,20191110,75.0,2,1,0,1,1,Number
800934,850,2446,384,9,0,1,False,0.0,20191202,0.0,2,2,0,1,1,Algebra
1196073,484,5614,265,111,2,0,False,11.0,20200113,0.0,1,1,0,2,1,Geometry and Measure
755403,492,1206,290,78,1,0,False,0.0,20200214,75.0,1,1,0,1,1,Geometry and Measure
960335,354,3710,88,19,0,0,False,0.0,20200323,0.0,0,1,0,1,1,Algebra
179745,44,1930,307,78,1,0,False,11.0,20200111,0.0,1,1,0,2,2,Geometry and Measure
121629,551,2251,208,37,1,1,False,0.0,20191216,0.0,2,2,0,1,1,Algebra
292021,290,2179,352,63,1,1,False,11.0,20191103,100.0,2,2,0,2,2,Number
61294,738,2881,149,65,1,1,False,12.0,20191120,50.0,2,2,0,0,2,Number
1342076,916,486,266,50,1,0,True,11.0,20191206,0.0,2,1,0,2,0,Algebra
43476,221,2106,170,77,0,1,False,0.0,20200424,0.0,0,2,0,1,1,Geometry and Measure
314385,916,4864,386,50,0,1,False,0.0,20200110,0.0,1,2,0,1,1,Algebra
517441,412,6057,96,97,2,0,False,0.0,20200209,0.0,1,1,0,1,1,Geometry and Measure
1165203,274,5486,353,88,0,1,False,0.0,20200303,50.0,0,2,0,1,1,Geometry and Measure
568612,764,3480,272,64,0,0,False,0.0,20191124,0.0,2,1,0,1,1,Number
414558,57,2962,131,98,2,0,False,12.0,20200420,0.0,0,1,0,0,1,Number
323165,926,4421,144,65,1,0,True,12.0,20191216,0.0,2,1,0,0,0,Number
863617,586,169,53,30,1,1,False,11.0,20200126,0.0,1,2,0,1,1,Geometry and Measure
553093,617,5343,260,49,1,0,False,11.0,20191031,0.0,2,1,0,2,2,Number
664713,587,2351,11,63,0,0,False,0.0,20191121,0.0,2,1,0,1,1,Number
1106513,26,567,360,18,2,1,False,0.0,20191012,50.0,2,2,0,1,1,Geometry and Measure
689196,554,4556,208,101,1,1,False,0.0,20200302,0.0,0,2,0,1,1,Number
94147,923,523,269,9,2,0,False,11.0,20200105,0.0,1,1,0,2,1,Algebra
760916,372,1637,13,46,1,0,True,12.0,20191117,0.0,2,1,0,0,0,Number
531549,227,3751,304,105,0,1,False,0.0,20200207,0.0,1,2,0,1,1,Geometry and Measure
1345694,389,4932,198,84,2,0,False,12.0,20191207,0.0,2,1,0,0,1,Algebra
1296259,891,636,157,55,0,0,False,0.0,20200313,100.0,0,1,0,1,1,Algebra
1066109,25,1833,11,57,0,1,False,0.0,20190922,100.0,2,2,0,1,1,Number
1216198,604,5037,150,115,2,0,True,11.0,20200210,0.0,1,1,0,2,0,Algebra
868942,184,3201,378,84,0,1,False,0.0,20191210,100.0,2,2,0,1,1,Algebra
613372,142,4235,194,84,0,0,False,0.0,20200109,0.0,1,1,0,1,1,Algebra
512537,453,3278,198,84,1,1,True,12.0,20191204,100.0,2,2,0,0,0,Algebra
510632,370,3444,157,37,0,1,False,0.0,20191211,0.0,2,2,0,1,1,Algebra
968859,792,2654,380,87,2,0,True,11.0,20200207,0.0,1,1,0,2,0,Geometry and Measure
589174,232,2279,272,77,0,1,False,0.0,20200420,75.0,0,2,0,1,1,Algebra
742914,635,3422,378,46,0,1,False,0.0,20191203,75.0,2,2,0,1,1,Number
545778,174,3827,355,19,0,1,False,0.0,20200323,0.0,0,2,0,1,1,Algebra
262821,610,4217,221,9,1,1,False,12.0,20200115,0.0,1,2,0,0,1,Algebra
705539,119,3466,257,84,0,0,False,0.0,20191211,0.0,2,1,0,1,1,Algebra
506537,361,2775,145,5,1,0,True,12.0,20191117,0.0,2,1,0,0,0,Number
764597,787,1231,115,39,0,1,False,0.0,20191023,100.0,2,2,0,1,1,Number
769586,676,35,211,64,2,0,True,11.0,20191106,0.0,2,1,0,2,0,Number
1234876,262,4477,386,113,0,1,False,0.0,20200225,0.0,1,2,0,1,1,Geometry and Measure
1043662,474,3192,181,66,0,1,False,0.0,20200116,100.0,1,2,0,1,1,Number
233969,133,4814,282,17,0,1,False,0.0,20200106,0.0,1,2,0,1,1,Number
1114326,38,1964,339,84,0,0,False,0.0,20191211,75.0,2,1,0,1,1,Algebra
252835,358,2284,290,91,1,1,False,0.0,20200330,50.0,0,2,0,1,1,Geometry and Measure
1154191,297,4272,386,9,0,1,False,0.0,20200121,0.0,1,2,0,1,1,Algebra
496375,587,1504,265,63,2,0,False,11.0,20191111,0.0,2,1,0,2,1,Number
644873,735,5985,280,39,2,1,True,12.0,20191015,0.0,2,2,0,0,0,Number
375510,755,5658,37,109,2,0,True,11.0,20191203,0.0,2,1,0,2,0,Number
14724,716,1856,386,50,0,1,False,0.0,20200112,0.0,1,2,0,1,1,Algebra
934527,505,4115,187,101,1,1,False,12.0,20191114,0.0,2,2,0,0,1,Number
126227,413,5467,139,59,0,1,False,0.0,20200212,0.0,1,2,0,1,1,Geometry and Measure
1306990,364,5772,305,87,2,0,False,12.0,20200312,0.0,0,1,0,0,1,Geometry and Measure
340774,145,2196,335,109,0,0,False,0.0,20200116,0.0,1,1,0,1,1,Number
1187343,836,4988,345,37,0,0,False,0.0,20191128,0.0,2,1,0,1,1,Algebra
178917,611,1502,188,25,0,0,False,0.0,20200212,0.0,1,1,0,1,1,Algebra
1336184,634,527,11,53,0,0,False,0.0,20191010,0.0,2,1,0,1,1,Number
1107570,13,5544,170,107,2,0,False,0.0,20200401,0.0,0,1,0,1,1,Geometry and Measure
141831,687,3715,178,92,1,0,False,0.0,20200331,0.0,0,1,0,1,1,Geometry and Measure
